County/City,Ward,Pct,"Justin Edward Fairfax","Jill Holtzman Vogel","All Others","Total Votes Cast"
"Virginia Beach City",-,"3 - Ocean Lakes",390,497,1,888
"Virginia Beach City",-,"4 - Linkhorn",535,891,1,"1,427"
"Virginia Beach City",-,"5 - Seatack",730,402,1,"1,133"
"Virginia Beach City",-,"6 - Alanton",623,994,1,"1,618"
"Virginia Beach City",-,"7 - Kingston",382,690,0,"1,072"
"Virginia Beach City",-,"8 - London Bridge",678,695,0,"1,373"
"Virginia Beach City",-,"9 - Trantwood",498,982,1,"1,481"
"Virginia Beach City",-,"10 - Great Neck",524,"1,211",2,"1,737"
"Virginia Beach City",-,"11 - Cape Henry",849,"1,011",2,"1,862"
"Virginia Beach City",-,"12 - Plaza",687,528,2,"1,217"
"Virginia Beach City",-,"13 - Mt Trashmore",766,835,1,"1,602"
"Virginia Beach City",-,"14 - Malibu",640,720,1,"1,361"
"Virginia Beach City",-,"15 - Old Donation",388,398,1,787
"Virginia Beach City",-,"16 - Aragona",736,780,1,"1,517"
"Virginia Beach City",-,"17 - Ocean Park",488,620,1,"1,109"
"Virginia Beach City",-,"18 - Thoroughgood",716,996,2,"1,714"
"Virginia Beach City",-,"19 - Lake Smith",327,478,0,805
"Virginia Beach City",-,"20 - Bayside",510,566,0,"1,076"
"Virginia Beach City",-,"21 - Davis Corner",898,237,1,"1,136"
"Virginia Beach City",-,"22 - Point O View",461,665,2,"1,128"
"Virginia Beach City",-,"23 - Arrowhead",539,777,1,"1,317"
"Virginia Beach City",-,"24 - Larkspur",478,514,0,992
"Virginia Beach City",-,"25 - Avalon",864,965,1,"1,830"
"Virginia Beach City",-,"26 - Fairfield",593,743,1,"1,337"
"Virginia Beach City",-,"27 - Edwin",648,892,2,"1,542"
"Virginia Beach City",-,"28 - Thalia",493,619,0,"1,112"
"Virginia Beach City",-,"29 - Holland",670,400,0,"1,070"
"Virginia Beach City",-,"30 - Red Wing",443,825,0,"1,268"
"Virginia Beach City",-,"31 - Sigma",730,"1,438",0,"2,168"
"Virginia Beach City",-,"32 - Creeds",178,534,0,712
"Virginia Beach City",-,"33 - Capps Shop",165,629,0,794
"Virginia Beach City",-,"34 - Blackwater",112,329,0,441
"Virginia Beach City",-,"35 - Courthouse",559,"1,095",2,"1,656"
"Virginia Beach City",-,"36 - Windsor Oaks",910,591,1,"1,502"
"Virginia Beach City",-,"37 - Chesapeake Beach",482,419,1,902
"Virginia Beach City",-,"38 - Witchduck",699,"1,187",2,"1,888"
"Virginia Beach City",-,"39 - Pembroke",769,736,0,"1,505"
"Virginia Beach City",-,"40 - Bonney",463,483,1,947
"Virginia Beach City",-,"41 - College Park","1,275",390,3,"1,668"
"Virginia Beach City",-,"42 - Brandon",721,594,2,"1,317"
"Virginia Beach City",-,"43 - Bellamy",703,408,0,"1,111"
"Virginia Beach City",-,"44 - Centerville",753,821,1,"1,575"
"Virginia Beach City",-,"45 - Timberlake",778,331,1,"1,110"
"Virginia Beach City",-,"46 - Green Run",664,339,0,"1,003"
"Virginia Beach City",-,"47 - Kings Grant",646,"1,176",1,"1,823"
"Virginia Beach City",-,"48 - Wolfsnare",616,898,2,"1,516"
"Virginia Beach City",-,"49 - Lynnhaven",575,967,1,"1,543"
"Virginia Beach City",-,"50 - Oceana",474,183,0,657
"Virginia Beach City",-,"51 - Stratford Chase",524,694,1,"1,219"
"Virginia Beach City",-,"52 - Homestead",859,926,2,"1,787"
"Virginia Beach City",-,"53 - Shannon",528,662,2,"1,192"
"Virginia Beach City",-,"54 - Cromwell",547,471,0,"1,018"
"Virginia Beach City",-,"55 - Magic Hollow",727,329,1,"1,057"
"Virginia Beach City",-,"56 - Edinburgh",293,414,1,708
"Virginia Beach City",-,"57 - Sherry Park",378,468,2,848
"Virginia Beach City",-,"58 - Glenwood",703,619,2,"1,324"
"Virginia Beach City",-,"59 - Shelton Park",434,447,0,881
"Virginia Beach City",-,"60 - Foxfire",559,986,6,"1,551"
"Virginia Beach City",-,"61 - Baker",904,126,2,"1,032"
"Virginia Beach City",-,"62 - Landstown",699,793,3,"1,495"
"Virginia Beach City",-,"63 - Culver",689,854,1,"1,544"
"Virginia Beach City",-,"64 - Rosemont Forest",996,874,0,"1,870"
"Virginia Beach City",-,"65 - Colonial",657,588,3,"1,248"
"Virginia Beach City",-,"66 - Hunt",460,751,0,"1,211"
"Virginia Beach City",-,"67 - Eastern Shore",340,234,0,574
"Virginia Beach City",-,"68 - Manor",576,752,0,"1,328"
"Virginia Beach City",-,"69 - Shell",793,303,0,"1,096"
"Virginia Beach City",-,"70 - Corporate Landing",562,567,0,"1,129"
"Virginia Beach City",-,"71 - Round Hill",414,306,0,720
"Virginia Beach City",-,"72 - Rudee",523,767,3,"1,293"
"Virginia Beach City",-,"73 - Dahlia",718,325,0,"1,043"
"Virginia Beach City",-,"74 - Buckner",639,321,1,961
"Virginia Beach City",-,"75 - Colony",622,"1,060",1,"1,683"
"Virginia Beach City",-,"76 - Village",625,254,0,879
"Virginia Beach City",-,"77 - Brookwood",561,531,0,"1,092"
"Virginia Beach City",-,"78 - Indian Lakes",585,535,1,"1,121"
"Virginia Beach City",-,"79 - Pleasant Hall",725,284,1,"1,010"
"Virginia Beach City",-,"80 - Chimney Hill",689,329,1,"1,019"
"Virginia Beach City",-,"81 - Rock Lake",791,525,1,"1,317"
"Virginia Beach City",-,"82 - Shelburne",473,577,1,"1,051"
"Virginia Beach City",-,"83 - Strawbridge",542,771,1,"1,314"
"Virginia Beach City",-,"84 - Tallwood",719,456,1,"1,176"
"Virginia Beach City",-,"85 - Upton",640,888,1,"1,529"
"Virginia Beach City",-,"86 - Haygood",684,809,0,"1,493"
"Virginia Beach City",-,"87 - Hillcrest",579,663,0,"1,242"
"Virginia Beach City",-,"88 - North Landing",469,571,3,"1,043"
"Virginia Beach City",-,"89 - Lake Christopher",630,691,1,"1,322"
"Virginia Beach City",-,"90 - Lake Joyce",353,522,1,876
"Virginia Beach City",-,"91 - Lexington",750,429,0,"1,179"
"Virginia Beach City",-,"92 - Little Neck",394,681,0,"1,075"
"Virginia Beach City",-,"93 - Newtown",869,150,1,"1,020"
"Virginia Beach City",-,"94 - Pinewood",294,381,1,676
"Virginia Beach City",-,"95 - Dam Neck",338,346,1,685
"Virginia Beach City",-,"96 - Hilltop",446,307,2,755
"Virginia Beach City",-,"97 - Indian River",764,355,1,"1,120"
"Virginia Beach City",-,"98 - Independence",419,252,1,672
"Virginia Beach City",-,"Ab - Central Absentee Precinct","3,432","3,902",5,"7,339"
"Virginia Beach City",-,Provisional,66,91,0,157
"Warren County",-,"101 - Fork Town",223,385,0,608
"Warren County",-,"102 - Otterburn",357,928,0,"1,285"
"Warren County",-,"201 - Happy Creek",362,744,0,"1,106"
"Warren County",-,"202 - Linden",381,693,5,"1,079"
"Warren County",-,"301 - North River",306,445,0,751
"Warren County",-,"302 - Riverton",273,696,0,969
"Warren County",-,"401 - East Shenandoah",377,975,3,"1,355"
"Warren County",-,"402 - Town - West Shenandoah",227,471,1,699
"Warren County",-,"501 - South River",429,697,1,"1,127"
"Warren County",-,"502 - Bentonville",124,334,0,458
"Warren County",-,"504 - Browntown",133,257,0,390
"Warren County",-,"Ab - Central Absentee Precinct",218,292,0,510
"Warren County",-,Provisional,0,3,0,3
"Washington County",-,"101 - East Abingdon",484,888,2,"1,374"
"Washington County",-,"102 - West Abingdon",263,487,1,751
"Washington County",-,"201 - Clinchburg",88,359,0,447
"Washington County",-,"202 - Greendale",129,596,1,726
"Washington County",-,"203 - Hayters Gap",49,243,0,292
"Washington County",-,"204 Woodland Hills",200,575,0,775
"Washington County",-,"301 - Watauga",308,985,0,"1,293"
"Washington County",-,"302 - South Abingdon",412,801,1,"1,214"
"Washington County",-,"401 - Glade Spring",203,634,1,838
"Washington County",-,"402 - Meadowview",269,794,2,"1,065"
"Washington County",-,"501 - Rhea Valley",238,"1,116",0,"1,354"
"Washington County",-,"502 - Damascus",233,461,0,694
"Washington County",-,"504 - Green Cove",18,93,0,111
"Washington County",-,"601 - Burson Place",143,884,0,"1,027"
"Washington County",-,"602 - Mendota",33,177,0,210
"Washington County",-,"603 - Valley Institute",143,639,0,782
"Washington County",-,"701 - High Point",153,755,1,909
"Washington County",-,"702 - Wallace",95,358,0,453
"Washington County",-,"703 - John Battle",202,834,0,"1,036"
"Washington County",-,"Ab - Central Absentee Precinct",311,561,1,873
"Washington County",-,Provisional,1,2,0,3
"Waynesboro City",-,"1 - Ward A",377,378,1,756
"Waynesboro City",-,"2 - Ward B",742,894,4,"1,640"
"Waynesboro City",-,"3 - Ward C",513,610,1,"1,124"
"Waynesboro City",-,"4 - Ward D",834,"1,219",1,"2,054"
"Waynesboro City",-,"Ab - Central Absentee Precinct",111,129,0,240
"Waynesboro City",-,Provisional,1,1,0,2
"Westmoreland County",-,"101 - Precinct 1-1",395,214,1,610
"Westmoreland County",-,"102 - Precinct 1-2",201,176,0,377
"Westmoreland County",-,"201 - Precinct 2-1",364,381,2,747
"Westmoreland County",-,"202 - Precinct 2-2",144,240,0,384
"Westmoreland County",-,"301 - Precinct 3-1",245,295,0,540
"Westmoreland County",-,"302 - Precinct 3-2",194,202,0,396
"Westmoreland County",-,"401 - Precinct 4-1",254,621,3,878
"Westmoreland County",-,"501 - Precinct 5-1",392,561,2,955
"Westmoreland County",-,"Ab - Central Absentee Precinct",186,248,0,434
"Westmoreland County",-,Provisional,0,1,0,1
"Williamsburg City",-,"1 - Stryker","1,647",746,0,"2,393"
"Williamsburg City",-,"2 - Matoaka","1,746",679,1,"2,426"
"Williamsburg City",-,"Ab - Central Absentee Precinct",261,168,1,430
"Williamsburg City",-,Provisional,2,3,0,5
"Winchester City",-,"101 - Merrimans",794,776,0,"1,570"
"Winchester City",-,"102 - Old Town",527,583,1,"1,111"
"Winchester City",-,"201 - Virginia Avenue",588,349,1,938
"Winchester City",-,"301 - War Memorial",496,490,1,987
"Winchester City",-,"401 - Frederick Douglass",228,232,0,460
"Winchester City",-,"402 - Rolling Hills",459,620,0,"1,079"
"Winchester City",-,"Ab - Central Absentee Precinct",233,236,0,469
"Winchester City",-,Provisional,2,1,0,3
"Wise County",-,"101 - Appalachia",142,314,0,456
"Wise County",-,"102 - Dorchester",83,238,0,321
"Wise County",-,"103 - Guest River Voting Place",57,241,0,298
"Wise County",-,"104 - West Pound",219,656,2,877
"Wise County",-,"201 - North Coeburn",92,345,1,438
"Wise County",-,"202 - Wise",354,939,0,"1,293"
"Wise County",-,"203 - East Pound",31,171,0,202
"Wise County",-,"301 - Big Stone Gap",294,715,1,"1,010"
"Wise County",-,"302 - East Stone Gap",218,881,2,"1,101"
"Wise County",-,"401 - Clinch Valley",173,696,2,871
"Wise County",-,"402 - South Coeburn",141,727,2,870
"Wise County",-,"403 - St Paul",79,232,0,311
"Wise County",-,"Ab - Central Absentee Precinct",140,283,0,423
"Wise County",-,Provisional,1,1,0,2
"Wythe County",-,"101 - Royal Oak",41,276,0,317
"Wythe County",-,"102 - Rural Retreat",206,930,1,"1,137"
"Wythe County",-,"203 - West Wytheville",403,901,3,"1,307"
"Wythe County",-,"303 - East Wytheville",473,985,2,"1,460"
"Wythe County",-,"401 - Fort Chiswell",130,581,4,715
"Wythe County",-,"402 - Max Meadows",146,545,1,692
"Wythe County",-,"501 - Jackson Memorial",97,358,0,455
"Wythe County",-,"502 - Sheffey",111,577,4,692
"Wythe County",-,"601 - Huddle",51,278,1,330
"Wythe County",-,"602 - Zion",109,468,0,577
"Wythe County",-,"603 Evergreen",90,325,0,415
"Wythe County",-,"Ab - Central Absentee Precinct",114,224,0,338
"Wythe County",-,Provisional,3,1,0,4
"York County",-,"101 - Queens Lake",663,649,2,"1,314"
"York County",-,"102 - Waller Mill",722,826,3,"1,551"
"York County",-,"103 - Magruder","1,134",614,2,"1,750"
"York County",-,"201 - Coventry",900,"1,148",3,"2,051"
"York County",-,"202 - Kiln Creek",493,590,0,"1,083"
"York County",-,"301 - Seaford",511,"1,535",2,"2,048"
"York County",-,"302 - Yorktown",598,947,0,"1,545"
"York County",-,"303 - Edgehill",734,770,0,"1,504"
"York County",-,"401 - Harwoods Mill",635,"1,305",3,"1,943"
"York County",-,"402 - Dare",583,"1,280",1,"1,864"
"York County",-,"403 - Grafton",369,565,1,935
"York County",-,"501 - Tabb",797,"1,363",2,"2,162"
"York County",-,"502 - Bethel",896,"1,031",1,"1,928"
"York County",-,"Ab - Central Absentee Precinct",574,724,0,"1,298"
"York County",-,Provisional,3,10,1,14
TOTALS,,,"1,368,412","1,224,520","2,606","2,595,538"
